cldae taxa	clade sizde	label	runtime	nodal dist
3822,7330,9193,5729,9761,8410,8139,5798,6485,7138,6663,4729,5402,8145,7626,5651,7025,7141,9797,4885,6144,9528,7814,3366,8173,6259,9011,6390,6616,8146,5501,4730,9389,8079,8097,8480,8764,3352,4999,5660,7122,8041,9057,5368,5096	45	-	5303.464421749115	0
3814,4045,7075,5198,4292,3888,4441,3241,6805,6888,9932,6769,7416,4094,8732,8067,5404,8817,3393,4904,3292,4070,9394,9184,8159,6684,7151,7552,3904,9242,7112,7347,7498,4633,3521,8936,8409,9916,4867,8352,8626,7831,5349,4044,7669,3574,6451,9371,4924,3293,9468,3577,3970,8733,7091,4705,6874,9356,7673,4398,6235,5946,6345,7777,5931	65	-	7670.436994075775	0
9936,7801,4757,4798,3443,9667,4151,6930,9016,4996,5182,9603,4916,3546,9069,3335,5018,3361,4990,3378,4562,5192,4172,9446,7359,4343,4023,3866,8364,4480,4003,9431,3579,8545,8840,4362,4246,6391,8554,4153,6850,3568,6865,5256	44	-	5184.765830993652	0
1986,1952,314,2380,2117,2458,1914,1726,2996,3138,99,358,1002,555,2105,3140,3075,819,1638,1077,3106,2483,2144,2982,1824,414,2648,2323,2395,1488,348	31	-	3660.8117883205414	3
4083,4505,4496,9781,3856,7975,4015,7153,9112,6286,4383,6262,7550,8007,3447,4926,7731,7343,8470,9979,8104,4693,4357,4581,4625,5228,3566,5685,7314,8219,6599	31	-	3662.4388926029205	0
8110,6573,5993,8630,9844,3387,4879,8827,4545,6005,7194,7038,5880,5968,9361,6296,3746,7922,7803,8287,9995,4739,9320,6950,6065,7829,9655,7641,4477,4861,3954,8680,6588,3433,3255,6516,4575,9405,4513,3618,3280,8779,4622,4766,6895,9617,7833,6661,8972,6988,5376,4304,8025,4694,7855,8438,3305	57	-	6700.074785709381	0
7786,4571,9515,6358,7753,7945,9054,8905,4687,3298,9586,7527,6844,4444,8537,5001,8830,4852,5452,3418,6787,7154,7221,9868,3483,7981,8087,3960,6118,4488,7788,7562,7281,9975,5773,5838,8447,4352,7643,4894,5821,5750,4826,6562,4468,3220,7660,4606,4009,8335,7709,5769,7020,7293,9524,9564	56	-	6599.265561103821	0
8310,7242,7421,6082,8878,5510,3415,9022,6092,5217,7312,4014,5255,4893,8303,8132,4085,4042,6464,8864,6015,8776,3559,3945,8716,9332,3873,4660,6821,9107,8835,8210,8226,8225,6739,9555,8443,4870,8360,4737,6655,9302,7042,5316,7793,8739,9937	47	-	5544.45264172554	0
6755,4314,9258,9619,7925,3694,5395,4864,4647,9459,3368,3353,5470,4733,3397,3347,9322,8534,4823,3354,9234,7989,9185,5237,4105,4980,3750,6631,3660,7500,8557,4526,9308,8686,4759,5535,8798,4922,8358,7934,8406,3801,4195,8220,5882,5583,5521,9657	48	-	5648.36465215683	0
6816,3658,9266,3610,5857,5622,7029,3749,9110,5209,4128,4994,9433,8371,4701,5751,9715,8395,6709,8154,8847,8959,9808,5455,3741,9497,6361,5453,3769,8877,9906,6742,4427,6512,4112,8274,8767,9058,5408,9599,6864,3852,4944	43	-	5063.715447187424	0
